word	surp
shot	6.965427398681641
doused	9.216197967529297
the	6.279943466186523
light.	9.216197967529297
Somewhere	9.189214706420898
at	6.653820514678955
the	6.279943466186523
far	7.863130569458008
end	8.007390975952148
of	5.8280415534973145
the	6.279943466186523
room	8.073925971984863
a	6.615625858306885
voice	8.050926208496094
yelled,	9.216197967529297
"""You"	9.216197967529297
all	7.0929059982299805
right,	9.216197967529297
"Billy?"""	9.216197967529297
"""Yes,"	9.216197967529297
George,	9.216197967529297
but	7.060359954833984
I	6.437681674957275
ain't	9.216197967529297
got	8.009759902954102
poor	8.018434524536133
old	7.902382850646973
Pat's	9.216197967529297
body	7.901390075683594
yet.	9.216197967529297
And	6.368364334106445
I	6.437681674957275
aim	8.661834716796875
to	6.349459648132324
have	7.0915937423706055
"it."""	9.216197967529297
He	5.747543811798096
fired	8.120208740234375
again,	9.216197967529297
and	5.7746429443359375
somewhere	8.809734344482422
in	6.211684226989746
the	6.279943466186523
gloom	9.216197967529297
a	6.615625858306885
man	7.852353096008301
screamed.	9.216197967529297
Another	6.1070876121521
took	7.531898498535156
off	7.505067825317383
his	6.797174453735352
gun	7.992681503295898
belt	8.48851203918457
and	5.7746429443359375
flung	9.270535469055176
his	6.797174453735352
weapons	8.21236515045166
to	6.349459648132324
the	6.279943466186523
floor.	9.216197967529297
"""OK,"	9.216197967529297
Tilghman,	9.216197967529297
I'm	9.216197967529297
"quitting."""	9.216197967529297
"""And"	9.216197967529297
"me,"""	9.216197967529297
said	7.824939250946045
another	7.492688179016113
Blue	8.201778411865234
Throat	9.216197967529297
henchman.	9.216197967529297
Somebody	9.173711776733398
brought	7.821661949157715
a	6.615625858306885
light.	9.216197967529297
Tilghman	9.216197967529297
and	5.7746429443359375
his	6.797174453735352
partner,	9.216197967529297
George	6.393489837646484
Rust,	9.216197967529297
herded	9.216197967529297
the	6.279943466186523
men	7.726294040679932
into	7.107221603393555
a	6.615625858306885
corner.	9.216197967529297
"""And"	9.216197967529297
"now,"""	9.216197967529297
said	7.824939250946045
Tilghman	9.216197967529297
with	6.5999932289123535
deadly	7.55626106262207
calm,	9.216197967529297
"""I'll"	9.216197967529297
repeat	8.69969367980957
what	7.689035415649414
I	6.437681674957275
said.	9.216197967529297
I've	9.216197967529297
come	8.172365188598633
for	6.673058032989502
Pat	8.000129699707031
Conyers'	9.216197967529297
"body."""	9.216197967529297
In	4.843202590942383
two	7.169413089752197
minutes	8.04680061340332
the	6.279943466186523
body	7.901390075683594
of	5.8280415534973145
Tilghman's	9.216197967529297
former	7.866217613220215
comrade,	9.216197967529297
who	7.093206405639648
had	6.91279411315918
been	7.7580790519714355
killed	7.9349470138549805
by	6.28934383392334
Blue	8.201778411865234
Throat	9.216197967529297
in	6.211684226989746
a	6.615625858306885
gambling	8.66291332244873
brawl	8.876922607421875
the	6.279943466186523
previous	8.1231050491333
night,	9.216197967529297
was	6.638031005859375
carried	8.046689987182617
into	7.107221603393555
the	6.279943466186523
town's	9.216197967529297
funeral	8.544071197509766
parlor	9.216197967529297
to	6.349459648132324
be	7.562943935394287
prepared	8.316110610961914
for	6.673058032989502
decent	8.749579429626465
burial.	9.216197967529297
Blue	8.201778411865234
Throat,	9.216197967529297
nursing	8.918085098266602
an	7.064122676849365
aching	9.216197967529297
jaw	8.736199378967285
and	5.7746429443359375
a	6.615625858306885
colossal	9.189214706420898
dose	8.900708198547363
of	5.8280415534973145
wounded	8.17792797088623
pride,	9.216197967529297
rode	9.216197967529297
out	7.4649858474731445
of	5.8280415534973145
town	8.033413887023926
with	6.5999932289123535
the	6.279943466186523
survivors	8.44760513305664
of	5.8280415534973145
the	6.279943466186523
fight.	9.216197967529297
"""That"	9.216197967529297
critter	9.216197967529297
will	7.434111595153809
be	7.562943935394287
back	7.669393539428711
"tomorrow,"""	9.216197967529297
predicted	8.481382369995117
George	6.393489837646484
Rust,	9.216197967529297
"""and"	9.216197967529297
he'll	9.216197967529297
bring	8.310912132263184
fifty	8.447579383850098
of	5.8280415534973145
his	6.797174453735352
kind	8.57856273651123
back	7.669393539428711
with	6.5999932289123535
him.	9.216197967529297
Blue	8.201778411865234
Throat	9.216197967529297
won't	9.216197967529297
stand	8.240772247314453
for	6.673058032989502
this.	9.216197967529297
He'll	9.216197967529297
shoot	8.514617919921875
up	7.441336631774902
the	6.279943466186523
"town."""	9.216197967529297
She	6.23466157913208
was	6.638031005859375
just	7.573911666870117
another	7.492688179016113
freighter	9.051380157470703
from	6.431474685668945
the	6.279943466186523
States,	9.216197967529297
and	5.7746429443359375
she	7.497036457061768
seemed	8.355470657348633
as	6.107613563537598
commonplace	9.135547637939453
as	6.107613563537598
her	6.968973159790039
name.	9.216197967529297
She	6.23466157913208
was	6.638031005859375
the	6.279943466186523
John	6.356436729431152
Harvey,	9.216197967529297
one	7.082419395446777
of	5.8280415534973145
those	7.748251438140869
Atlantic	8.195822715759277
sea-horses	9.216197967529297
that	6.407960891723633
had	6.91279411315918
sailed	8.409100532531738
to	6.349459648132324
Bari	9.216197967529297
to	6.349459648132324
bring	8.310912132263184
beans,	9.216197967529297
bombs,	9.216197967529297
and	5.7746429443359375
bullets	9.027504920959473
to	6.349459648132324
the	6.279943466186523
U.S.	6.977818489074707
Fifteenth	9.216197967529297
Air	7.419049263000488
Force,	9.216197967529297
to	6.349459648132324
Field	7.255979537963867
Marshal	8.637876510620117
Montgomery's	9.216197967529297
Eighth	9.06705379486084
Army	7.969203472137451
then	7.329594135284424
racing	8.424137115478516
up	7.441336631774902
the	6.279943466186523
calf	9.189214706420898
of	5.8280415534973145
the	6.279943466186523
boot	8.976547241210938
of	5.8280415534973145
Italy	8.61764144897461
in	6.211684226989746
that	6.407960891723633
early	7.608575344085693
December	8.09457778930664
of	5.8280415534973145
1943.	9.216197967529297
The	4.279740810394287
John	6.356436729431152
Harvey	8.050699234008789
arrived	8.046943664550781
in	6.211684226989746
Bari,	9.216197967529297
a	6.615625858306885
port	8.154803276062012
on	6.694545745849609
the	6.279943466186523
Adriatic,	9.216197967529297
on	6.694545745849609
November	8.086576461791992
28th,	9.216197967529297
making	7.873815536499023
for	6.673058032989502
Porto	9.135547637939453
Nuovo,	9.216197967529297
which,	9.216197967529297
as	6.107613563537598
the	6.279943466186523
name	7.845403671264648
indicates,	9.216197967529297
was	6.638031005859375
the	6.279943466186523
ancient	7.726532936096191
city's	9.216197967529297
new	7.4585347175598145
and	5.7746429443359375
modern	7.727309226989746
harbor.	9.216197967529297
Hardly	9.216197967529297
anyone	8.263914108276367
ashore	8.482352256774902
marked	8.135940551757812
her	6.968973159790039
as	6.107613563537598
she	7.497036457061768
anchored	8.805279731750488
stern-to	9.216197967529297
off	7.505067825317383
Berth	9.216197967529297
29	7.494955062866211
on	6.694545745849609
the	6.279943466186523
mole.	9.216197967529297
If	6.696008682250977
anyone	8.263914108276367
thought	7.968500137329102
of	5.8280415534973145
the	6.279943466186523
John	6.356436729431152
Harvey,	9.216197967529297
it	7.068337440490723
was	6.638031005859375
to	6.349459648132324
observe	8.72887134552002
that	6.407960891723633
she	7.497036457061768
was	6.638031005859375
straddled	9.216197967529297
by	6.28934383392334
a	6.615625858306885
pair	8.291627883911133
of	5.8280415534973145
ships	7.895647048950195
heavily	8.040596008300781
laden	9.270535469055176
with	6.5999932289123535
high	7.6564764976501465
explosive	8.483888626098633
and	5.7746429443359375
if	7.625445365905762
they	7.345175743103027
were	6.667738914489746
hit	7.9240264892578125
the	6.279943466186523
John	6.356436729431152
Harvey	8.050699234008789
would	7.146053314208984
likely	8.052019119262695
be	7.562943935394287
blown	7.384365558624268
up	7.441336631774902
with	6.5999932289123535
her	6.968973159790039
own	8.361127853393555
ammo	9.216197967529297
and	5.7746429443359375
whatever	8.50444221496582
else	8.50225830078125
it	7.068337440490723
was	6.638031005859375
that	6.407960891723633
she	7.497036457061768
carried.	9.216197967529297
Which	8.010780334472656
was	6.638031005859375
poison	8.918085098266602
gas.	9.216197967529297
It	6.2624406814575195
had	6.91279411315918
required	7.949871063232422
the	6.279943466186523
approval	8.453500747680664
of	5.8280415534973145
President	6.708991527557373
Franklin	8.57571792602539
Delano	8.077615737915039
Roosevelt	8.74087142944336
before	7.182140350341797
the	6.279943466186523
John	6.356436729431152
Harvey	8.050699234008789
could	7.379644393920898
be	7.562943935394287
loaded	8.621161460876465
with	6.5999932289123535
100	7.831149101257324
tons	8.623205184936523
of	5.8280415534973145
mustard	9.216197967529297
gas	8.250572204589844
and	5.7746429443359375
dispatched	8.550980567932129
to	6.349459648132324
the	6.279943466186523
Italian	8.082069396972656
warfront.	9.216197967529297
For	5.835317134857178
in	6.211684226989746
a	6.615625858306885
world	7.851481914520264
as	6.107613563537598
yet	7.923020362854004
unacquainted	9.216197967529297
with	6.5999932289123535
the	6.279943466186523
horrors	9.216197967529297
of	5.8280415534973145
the	6.279943466186523
mushroom	8.444156646728516
cloud,	9.216197967529297
poison	8.918085098266602
gas	8.250572204589844
was	6.638031005859375
still	7.543063163757324
regarded	8.227161407470703
as	6.107613563537598
the	6.279943466186523
ultimate	8.556331634521484
in	6.211684226989746
hideous	9.270535469055176
weapons.	9.216197967529297
Throughout	6.405009746551514
the	6.279943466186523
early	7.608575344085693
years	7.974270343780518
of	5.8280415534973145
World	6.955112457275391
War	7.882016658782959
II,	9.216197967529297
reports	8.065168380737305
persisted	8.436147689819336
that	6.407960891723633
the	6.279943466186523
Axis	8.984186172485352
powers	8.274444580078125
had	6.91279411315918
used	7.57595157623291
gas	8.250572204589844
--	9.270535469055176
Germany	7.453696250915527
in	6.211684226989746
Russia,	9.216197967529297
Japan	7.234723091125488
in	6.211684226989746
China	8.026618957519531
again.	9.216197967529297
They	6.420975685119629
were	6.667738914489746
always	7.984398365020752
denied.	9.216197967529297
Influential	9.216197967529297
people	7.613739967346191
in	6.211684226989746
America	8.294820785522461
were	6.667738914489746
warning	8.333900451660156
the	6.279943466186523
Pentagon	9.216197967529297
to	6.349459648132324
be	7.562943935394287
prepared	8.316110610961914
against	7.041970252990723
desperation	9.216197967529297
gas	8.250572204589844
attacks	8.009135246276855
by	6.28934383392334
the	6.279943466186523
Germans	8.713516235351562
in	6.211684226989746
future	8.025038719177246
campaigns.	9.216197967529297
Some	5.98384952545166
extremists	9.216197967529297
went	7.815696716308594
so	7.44072151184082
far	7.863130569458008
as	6.107613563537598
to	6.349459648132324
urge	9.21820068359375
our	7.839268684387207
using	7.505909442901611
it	7.068337440490723
first.	9.216197967529297
To	5.856511116027832
silence	8.81536865234375
extremists,	9.216197967529297
to	6.349459648132324
warn	9.291322708129883
the	6.279943466186523
Axis,	9.216197967529297
President	6.708991527557373
Roosevelt	8.74087142944336
issued	8.066404342651367
this	7.158479690551758
statement	7.545591831207275
for	6.673058032989502
the	6.279943466186523
Allies	9.032716751098633
in	6.211684226989746
August:	9.216197967529297
"""From"	9.216197967529297
time	7.457916259765625
to	6.349459648132324
time	7.457916259765625
since	7.354410171508789
the	6.279943466186523
present	7.482977867126465
war	7.933435440063477
began	7.335226058959961
there	7.28497314453125
have	7.0915937423706055
been	7.7580790519714355
reports	8.065168380737305
that	6.407960891723633
one	7.082419395446777
or	6.336171627044678
more	7.091944694519043
of	5.8280415534973145
the	6.279943466186523
Axis	8.984186172485352
powers	8.274444580078125
were	6.667738914489746
seriously	8.302592277526855
contemplating	9.173711776733398
use	7.702646255493164
of	5.8280415534973145
poisonous	8.751649856567383
gas	8.250572204589844
or	6.336171627044678
noxious	9.216197967529297
gases	8.640984535217285
or	6.336171627044678
other	7.405966758728027
inhumane	9.216197967529297
devices	8.524569511413574
of	5.8280415534973145
warfare.	9.216197967529297
I	6.437681674957275
have	7.0915937423706055
been	7.7580790519714355
loath	9.216197967529297
to	6.349459648132324
believe	8.279350280761719
that	6.407960891723633
any	7.438555717468262
nation,	9.216197967529297
even	7.587100982666016
our	7.839268684387207
present	7.482977867126465
enemies,	9.216197967529297
could	7.379644393920898
or	6.336171627044678
would	7.146053314208984
be	7.562943935394287
willing	9.013603210449219
to	6.349459648132324
loose	8.577683448791504
upon	7.724940776824951
mankind	8.930253982543945
such	7.374427795410156
terrible	8.548209190368652
and	5.7746429443359375
inhumane	9.216197967529297
weapons.	9.216197967529297
"""However,"	9.216197967529297
evidence	7.9798102378845215
that	6.407960891723633
the	6.279943466186523
Axis	8.984186172485352
powers	8.274444580078125
are	6.611138343811035
making	7.873815536499023
significant	7.764429569244385
preparations	8.649967193603516
indicative	9.170412063598633
of	5.8280415534973145
such	7.374427795410156
an	7.064122676849365
intention	8.766889572143555
is	6.434731483459473
being	7.230586528778076
reported	7.86440372467041
with	6.5999932289123535
increasing	8.083366394042969
frequency	8.711909294128418
from	6.431474685668945
a	6.615625858306885
variety	8.571287155151367
of	5.8280415534973145
sources.	9.216197967529297
"""Use"	9.216197967529297
of	5.8280415534973145
such	7.374427795410156
weapons	8.21236515045166
has	7.143404960632324
been	7.7580790519714355
outlawed	9.032716751098633
by	6.28934383392334
the	6.279943466186523
general	7.947633743286133
opinion	8.370624542236328
of	5.8280415534973145
civilized	9.216197967529297
mankind.	9.216197967529297
This	5.81113338470459
country	8.059446334838867
has	7.143404960632324
not	7.262237548828125
used	7.57595157623291
them,	9.216197967529297
and	5.7746429443359375
I	6.437681674957275
hope	8.454283714294434
that	6.407960891723633
we	7.856368064880371
never	7.676962852478027
will	7.434111595153809
be	7.562943935394287
compelled	9.07382869720459
to	6.349459648132324
use	7.702646255493164
them.	9.216197967529297
I	6.437681674957275
state	7.686038017272949
categorically	9.216197967529297
that	6.407960891723633
we	7.856368064880371
shall	8.500117301940918
under	7.272045135498047
no	7.469402313232422
circumstances	8.385377883911133
resort	8.707447052001953
to	6.349459648132324
the	6.279943466186523
use	7.702646255493164
of	5.8280415534973145
such	7.374427795410156
weapons	8.21236515045166
unless	8.420442581176758
they	7.345175743103027
are	6.611138343811035
first	7.3679914474487305
used	7.57595157623291
by	6.28934383392334
our	7.839268684387207
"enemies."""	9.216197967529297
The	4.279740810394287
following	7.583278656005859
month	7.815108299255371
the	6.279943466186523
invasion	8.408501625061035
of	5.8280415534973145
Italy	8.61764144897461
was	6.638031005859375
begun,	9.216197967529297
and	5.7746429443359375
Roosevelt	8.74087142944336
gave	7.692541599273682
effect	8.174938201904297
to	6.349459648132324
his	6.797174453735352
warning	8.333900451660156
by	6.28934383392334
consenting	9.216197967529297
to	6.349459648132324
the	6.279943466186523
stockpiling	9.216197967529297
of	5.8280415534973145
poison	8.918085098266602
gas	8.250572204589844
in	6.211684226989746
southern	8.05571174621582
Italy.	9.216197967529297
Bari	9.216197967529297
was	6.638031005859375
chosen	8.311880111694336
as	6.107613563537598
a	6.615625858306885
depot,	9.216197967529297
not	7.262237548828125
only	7.075196266174316
for	6.673058032989502
its	7.055192947387695
seeming	9.216197967529297
safety,	9.216197967529297
but	7.060359954833984
because	7.565969944000244
of	5.8280415534973145
its	7.055192947387695
proximity	8.987059593200684
to	6.349459648132324
airfields.	9.216197967529297
Any	7.0535078048706055
retaliatory	9.183799743652344
gas	8.250572204589844
attack	7.918459892272949
would	7.146053314208984
be	7.562943935394287
airborne.	9.216197967529297
It	6.2624406814575195
would	7.146053314208984
be	7.562943935394287
made	7.407892227172852
in	6.211684226989746
three	7.353111267089844
waves	8.409107208251953
--	9.270535469055176
the	6.279943466186523
first	7.3679914474487305
to	6.349459648132324
lay	7.298255920410156
down	7.699378967285156
a	6.615625858306885
smokescreen,	9.216197967529297
the	6.279943466186523
second	7.840239524841309
to	6.349459648132324
drop	8.242645263671875
the	6.279943466186523
gas	8.250572204589844
bombs,	9.216197967529297
the	6.279943466186523
third	7.949365615844727
to	6.349459648132324
shower	9.070880889892578
incendiaries	9.216197967529297
which	6.985899925231934
would	7.146053314208984
burn	8.307018280029297
everything	8.182779312133789
below.	9.216197967529297
So	7.080234527587891
the	6.279943466186523
vile	9.216197967529297
cargo	8.420024871826172
went	7.815696716308594
into	7.107221603393555
the	6.279943466186523
hole	8.951105117797852
of	5.8280415534973145
the	6.279943466186523
John	6.356436729431152
Harvey.	9.216197967529297
A	5.122705459594727
detachment	8.683343887329102
of	5.8280415534973145
six	7.663029670715332
men	7.726294040679932
from	6.431474685668945
the	6.279943466186523
701st	9.216197967529297
Chemical	8.05783462524414
Maintenance	9.270535469055176
Company	7.503765106201172
under	7.272045135498047
First	6.549787521362305
Lt.	7.65014123916626
Howard	7.333469390869141
D.	6.994364261627197
Beckstrom	9.216197967529297
went	7.815696716308594
aboard,	9.216197967529297
followed	7.982613563537598
by	6.28934383392334
Lt.	7.65014123916626
Thomas	6.748195648193359
H.	8.083511352539062
Richardson,	9.216197967529297
the	6.279943466186523
Cargo	9.216197967529297
Security	8.587851524353027
Officer.	9.216197967529297
Secrecy	9.216197967529297
was	6.638031005859375
paramount.	9.216197967529297
Only	6.7503204345703125
a	6.615625858306885
few	7.9664306640625
other	7.405966758728027
people	7.613739967346191
--	9.270535469055176
very	7.680571556091309
important	7.698752403259277
people	7.613739967346191
--	9.270535469055176
knew	8.277894020080566
of	5.8280415534973145
the	6.279943466186523
nitrogen-mustard	9.216197967529297
eggs	8.311220169067383
nestled	9.216197967529297
below	7.938333511352539
decks.	9.216197967529297
No	6.534049034118652
one	7.082419395446777
else	8.50225830078125
must	7.8304595947265625
know.	9.216197967529297
Thus,	9.216197967529297
in	6.211684226989746
the	6.279943466186523
immemorial	9.189214706420898
way	7.9920244216918945
--	9.270535469055176
in	6.211684226989746
the	6.279943466186523
way	7.9920244216918945
of	5.8280415534973145
the	6.279943466186523
right	7.949604511260986
hand	8.136056900024414
that	6.407960891723633
knows	8.548486709594727
and	5.7746429443359375
the	6.279943466186523
left	7.564992427825928
that	6.407960891723633
does	7.962597846984863
not	7.262237548828125
--	9.270535469055176
was	6.638031005859375
the	6.279943466186523
stage	7.978867053985596
set	7.7048258781433105
for	6.673058032989502
tragedy	8.963830947875977
at	6.653820514678955
Bari.	9.216197967529297
Franklin	8.57571792602539
D.	6.994364261627197
Lee	6.727747440338135
proved	8.023687362670898
a	6.615625858306885
man	7.852353096008301
of	5.8280415534973145
prompt	9.032716751098633
action	7.918581962585449
when	7.068378925323486
Mrs.	8.562859535217285
Claire	8.652081489562988
Shaefer,	9.216197967529297
accompanied	8.439337730407715
by	6.28934383392334
a	6.615625858306885
friend,	9.216197967529297
visited	7.990354537963867
him	7.419293403625488
in	6.211684226989746
Bakersfield,	9.216197967529297
California,	9.216197967529297
several	7.386017799377441
months	8.259172439575195
ago	8.85012435913086
as	6.107613563537598
a	6.615625858306885
prospective	8.819866180419922
patient.	9.216197967529297
"""Doctor"""	9.216197967529297
Lee	6.727747440338135
asked	8.039133071899414
her	6.968973159790039
to	6.349459648132324
lie	8.503114700317383
down	7.699378967285156
on	6.694545745849609
a	6.615625858306885
bed	8.712695121765137
and	5.7746429443359375
remove	8.656001091003418
her	6.968973159790039
shoes.	9.216197967529297
Then,	9.216197967529297
by	6.28934383392334
squeezing	9.216197967529297
her	6.968973159790039
foot	8.330439567565918
three	7.353111267089844
times,	9.216197967529297
he	7.20659065246582
came	7.852542877197266
up	7.441336631774902
--	9.270535469055176
presto	9.216197967529297
--	9.270535469055176
with	6.5999932289123535
a	6.615625858306885
different	7.659144401550293
diagnosis	8.734030723571777
with	6.5999932289123535
each	7.236972808837891
squeeze.	9.216197967529297
She	6.23466157913208
had	6.91279411315918
--	9.270535469055176
he	7.20659065246582
informed	8.32369613647461
her	6.968973159790039
--	9.270535469055176
kidney	9.070880889892578
trouble,	9.216197967529297
liver	9.009004592895508
trouble,	9.216197967529297
and	5.7746429443359375
a	6.615625858306885
severe	8.09975814819336
female	7.871238708496094
disorder.	9.216197967529297
(He	9.216197967529297
explained	8.329883575439453
that	6.407960891723633
he	7.20659065246582
could	7.379644393920898
diagnose	9.216197967529297
these	7.420831680297852
ailments	9.216197967529297
from	6.431474685668945
squeezing	9.216197967529297
her	6.968973159790039
foot	8.330439567565918
because	7.565969944000244
all	7.0929059982299805
of	5.8280415534973145
the	6.279943466186523
nervous	8.691751480102539
system	7.723158836364746
was	6.638031005859375
connected	8.367425918579102
to	6.349459648132324
it.)	9.216197967529297
He	5.747543811798096
knew	8.277894020080566
just	7.573911666870117
the	6.279943466186523
thing	8.194785118103027
for	6.673058032989502
her	6.968973159790039
--	9.270535469055176
a	6.615625858306885
treatment	8.016952514648438
from	6.431474685668945
his	6.797174453735352
"""cosmic"	9.216197967529297
light	7.83558464050293
ozone	9.216197967529297
"generator"""	9.216197967529297
machine.	9.216197967529297
As	5.6788249015808105
he	7.20659065246582
applied	8.388673782348633
the	6.279943466186523
applicator	9.216197967529297
extending	8.511197090148926
from	6.431474685668945
the	6.279943466186523
machine	8.277263641357422
--	9.270535469055176
which	6.985899925231934
consisted	9.009864807128906
of	5.8280415534973145
seven	7.743387222290039
differently	8.693350791931152
colored	8.564699172973633
neon	8.68922233581543
tubes	8.664278984069824
superimposed	9.270535469055176
on	6.694545745849609
a	6.615625858306885
rectangular	8.517534255981445
base	8.008687973022461
--	9.270535469055176
to	6.349459648132324
the	6.279943466186523
supposedly	8.603506088256836
diseased	9.216197967529297
portions	8.804391860961914
of	5.8280415534973145
Mrs.	8.562859535217285
Shaefer's	9.216197967529297
body,	9.216197967529297
Lee	6.727747440338135
kept	8.072578430175781
up	7.441336631774902
a	6.615625858306885
steady	8.707498550415039
stream	8.510456085205078
of	5.8280415534973145
pseudo-scientific	9.216197967529297
mumbo-jumbo.	9.216197967529297
Yes,	9.216197967529297
the	6.279943466186523
ozone	9.216197967529297
from	6.431474685668945
his	6.797174453735352
machine	8.277263641357422
would	7.146053314208984
cure	8.715816497802734
practically	8.654495239257812
everything,	9.216197967529297
he	7.20659065246582
assured	8.525842666625977
her.	9.216197967529297
Did	9.216197967529297
she	7.497036457061768
know,	9.216197967529297
he	7.20659065246582
asked,	9.216197967529297
why	8.274982452392578
the	6.279943466186523
colors	8.418657302856445
of	5.8280415534973145
the	6.279943466186523
tubes	8.664278984069824
were	6.667738914489746
important	7.698752403259277
to	6.349459648132324
people's	9.216197967529297
health?	9.216197967529297
The	4.279740810394287
human	7.774801254272461
body	7.901390075683594
--	9.270535469055176
he	7.20659065246582
pointed	8.38756275177002
out,	9.216197967529297
for	6.673058032989502
example	8.345817565917969
--	9.270535469055176
required	7.949871063232422
33	7.489630699157715
units	7.8493170738220215
of	5.8280415534973145
blue	8.192386627197266
light.	9.216197967529297
For	5.835317134857178
that	6.407960891723633
reason,	9.216197967529297
he	7.20659065246582
informed	8.32369613647461
her,	9.216197967529297
the	6.279943466186523
Lord	7.913331985473633
made	7.407892227172852
the	6.279943466186523
sky	8.55713939666748
blue.	9.216197967529297
Continuing	7.544887542724609
glibly	9.216197967529297
in	6.211684226989746
this	7.158479690551758
vein,	9.216197967529297
he	7.20659065246582
paused	9.135547637939453
to	6.349459648132324
comfort	8.737016677856445
her:	9.216197967529297
"""Don't"	9.216197967529297
you	7.776083469390869
worry.	9.216197967529297
This	5.81113338470459
machine	8.277263641357422
will	7.434111595153809
cure	8.715816497802734
your	7.903316974639893
cancer-ridden	9.216197967529297
"body."""	9.216197967529297
"""Cancer!"""	9.216197967529297
Mrs.	8.562859535217285
Shaefer	9.216197967529297
practically	8.654495239257812
shrieked.	9.216197967529297
"""You"	9.216197967529297
didn't	9.216197967529297
tell	8.358661651611328
me	7.864387512207031
I	6.437681674957275
had	6.91279411315918
"cancer."""	9.216197967529297
"""You"	9.216197967529297
have	7.0915937423706055
it,	9.216197967529297
all	7.0929059982299805
right.	9.216197967529297
But	6.758749485015869
as	6.107613563537598
long	7.623569011688232
as	6.107613563537598
you	7.776083469390869
can	7.344766616821289
have	7.0915937423706055
treatment	8.016952514648438
from	6.431474685668945
my	7.743218421936035
machine	8.277263641357422
you	7.776083469390869
have	7.0915937423706055
nothing	8.166903495788574
to	6.349459648132324
worry	8.928074836730957
about.	9.216197967529297
Why,	9.216197967529297
I	6.437681674957275
once	7.715182304382324
used	7.57595157623291
this	7.158479690551758
machine	8.277263641357422
to	6.349459648132324
cure	8.715816497802734
a	6.615625858306885
woman	8.075139999389648
with	6.5999932289123535
97	7.57773494720459
pounds	8.508447647094727
of	5.8280415534973145
cancer	8.51966667175293
in	6.211684226989746
her	6.968973159790039
"body."""	9.216197967529297
He	5.747543811798096
urged	8.407796859741211
her	6.968973159790039
to	6.349459648132324
buy	8.792244911193848
one	7.082419395446777
of	5.8280415534973145
his	6.797174453735352
machines	7.960103988647461
--	9.270535469055176
for	6.673058032989502
$300.	9.216197967529297
When	5.566988945007324
she	7.497036457061768
said	7.824939250946045
that	6.407960891723633
she	7.497036457061768
didn't	9.216197967529297
have	7.0915937423706055
the	6.279943466186523
money,	9.216197967529297
he	7.20659065246582
said	7.824939250946045
that	6.407960891723633
she	7.497036457061768
could	7.379644393920898
come	8.172365188598633
in	6.211684226989746
for	6.673058032989502
treatment	8.016952514648438
with	6.5999932289123535
his	6.797174453735352
office	8.180837631225586
model	8.058984756469727
until	7.267600059509277
she	7.497036457061768
was	6.638031005859375
ready	8.617768287658691
to	6.349459648132324
buy	8.792244911193848
one.	9.216197967529297
He	5.747543811798096
then	7.329594135284424
sold	7.883541107177734
her	6.968973159790039
minerals	7.399988651275635
to	6.349459648132324
cure	8.715816497802734
her	6.968973159790039
kidney	9.070880889892578
ailment,	9.216197967529297
a	6.615625858306885
can	7.344766616821289
of	5.8280415534973145
sage	9.135547637939453
"""to"	9.216197967529297
make	7.834754943847656
her	6.968973159790039
look	8.09048843383789
like	7.4145379066467285
a	6.615625858306885
girl	8.180469512939453
"again,"""	9.216197967529297
and	5.7746429443359375
an	7.064122676849365
application	8.418987274169922
of	5.8280415534973145
plain	8.385242462158203
mud	8.769776344299316
to	6.349459648132324
take	7.900665283203125
her	6.968973159790039
wrinkles	9.216197967529297
away.	9.216197967529297
Lee	6.727747440338135
renewed	8.382770538330078
his	6.797174453735352
pressure	8.145622253417969
on	6.694545745849609
Mrs.	8.562859535217285
Shaefer	9.216197967529297
to	6.349459648132324
buy	8.792244911193848
his	6.797174453735352
machine	8.277263641357422
when	7.068378925323486
she	7.497036457061768
visited	7.990354537963867
him	7.419293403625488
the	6.279943466186523
next	7.56215763092041
day.	9.216197967529297
After	5.401286602020264
another	7.492688179016113
treatment	8.016952514648438
with	6.5999932289123535
the	6.279943466186523
machine,	9.216197967529297
he	7.20659065246582
told	7.868407726287842
her	6.968973159790039
that	6.407960891723633
"""her"	9.216197967529297
entire	8.391962051391602
body	7.901390075683594
was	6.638031005859375
shot	6.965427398681641
through	7.163181304931641
with	6.5999932289123535
tumors	9.216197967529297
and	5.7746429443359375
"cysts."""	9.216197967529297
He	5.747543811798096
then	7.329594135284424
sold	7.883541107177734
her	6.968973159790039
some	7.31622838973999
capsules	9.189214706420898
that	6.407960891723633
he	7.20659065246582
asserted	8.663021087646484
would	7.146053314208984
take	7.900665283203125
care	8.223836898803711
of	5.8280415534973145
the	6.279943466186523
tumors	9.216197967529297
and	5.7746429443359375
cysts	9.216197967529297
until	7.267600059509277
she	7.497036457061768
could	7.379644393920898
collect	8.700017929077148
the	6.279943466186523
money	8.072843551635742
for	6.673058032989502
buying	8.746997833251953
his	6.797174453735352
machine.	9.216197967529297
When	5.566988945007324
she	7.497036457061768
submitted	8.314981460571289
to	6.349459648132324
his	6.797174453735352
treatment	8.016952514648438
with	6.5999932289123535
the	6.279943466186523
capsules,	9.216197967529297
Mrs.	8.562859535217285
Shaefer	9.216197967529297
felt	7.839754104614258
intense	8.242352485656738
pain.	9.216197967529297
Leaving	8.003270149230957
Lee's	9.216197967529297
office,	9.216197967529297
Mrs.	8.562859535217285
Shaefer	9.216197967529297
hurried	9.216197967529297
over	7.208313941955566
to	6.349459648132324
